genre,format,number_of_pages,weight,rating,rating_count,price,year
biography,Paperback,448,400.0,3.8,1505.0,14.65,2012
biography,Paperback,750,570.0,3.94,11118.0,18.51,2011
biography,Paperback,360,319.0,3.56,41.0,32.84,2010
biography,Paperback,368,271.0,3.95,4499.0,12.53,2004
biography,Paperback,416,310.0,4.08,3125.0,15.81,1998
biography,Hardback,128,319.0,4.07,1205.0,14.59,2018
biography,Paperback,528,500.0,3.96,55749.0,16.64,2018
biography,Hardback,352,550.0,4.14,272.0,19.52,2021
biography,Paperback,624,448.0,3.74,713.0,12.55,2010
biography,Hardback,320,319.0,4.37,154.0,26.46,2019
biography,Paperback,464,338.0,4.14,822.0,13.96,2019
biography,Paperback,240,300.0,3.73,381.0,16.13,2007
biography,Hardback,256,570.0,2.5,2.0,23.05,2021
biography,Paperback,536,319.0,4.0,1.0,36.88,2021
biography,Hardback,624,836.0,3.96,102.0,27.89,2018
biography,Paperback,544,385.0,4.07,1760.0,15.65,2016
biography,Paperback,384,280.0,3.9,16085.0,17.49,2016
biography,Hardback,464,680.0,4.19,31.0,25.99,2021
biography,Paperback,704,580.0,4.46,784.0,18.35,2017
biography,Paperback,256,217.0,3.97,9259.0,12.04,2000
biography,Paperback,288,200.0,3.79,643.0,12.56,2012
biography,Paperback,496,364.0,4.35,243.0,16.64,2020
biography,Paperback,624,352.0,3.1,3541.0,11.08,2011
biography,Hardback,320,434.0,3.6,129.0,22.8,2019
biography,Paperback,816,568.0,4.36,687.0,21.4,2019
biography,Paperback,416,300.0,4.23,5255.0,14.33,2000
biography,Paperback,672,512.0,3.93,827.0,19.5,2016
biography,Hardback,1088,319.0,4.71,14.0,38.74,2021
biography,Hardback,304,319.0,4.0,6.0,18.31,2013
biography,Paperback,896,644.0,4.16,945.0,20.1,2014
biography,Paperback,410,319.0,4.05,341.0,19.21,2011
biography,Paperback,928,998.0,4.16,945.0,24.15,2015
biography,Paperback,158,319.0,3.99,2444.0,19.9,2008
biography,Paperback,384,300.0,3.86,1195.0,13.15,2016
biography,Paperback,444,398.0,4.27,2720.0,23.05,2001
biography,Hardback,300,319.0,3.26,19.0,25.27,2020
biography,Hardback,752,319.0,3.99,11162.0,39.38,2016
biography,Paperback,352,294.0,3.73,837.0,12.48,2020
biography,Paperback,464,394.0,3.88,1753.0,15.99,2008
biography,Paperback,352,310.0,4.28,236.0,20.5,2013
biography,Paperback,224,319.0,3.59,92.0,9.82,2018
biography,Hardback,208,466.0,4.19,297.0,20.62,2017
biography,Paperback,272,221.0,3.97,9259.0,18.46,2000
biography,Hardback,368,602.0,4.4,40.0,21.71,2020
biography,Hardback,512,788.0,4.16,62.0,23.05,2021
biography,Paperback,592,780.0,4.1,622.0,24.77,2020
biography,Paperback,208,319.0,4.57,23.0,34.6,2004
biography,Paperback,352,318.0,3.67,3409.0,19.21,2018
biography,Paperback,568,485.0,4.29,1907.0,36.52,2013
biography,Paperback,592,810.0,4.14,1057628.0,31.85,2013
biography,Paperback,160,210.0,4.31,384.0,11.33,2012
biography,Paperback,240,319.0,3.86,56.0,16.62,2010
biography,Hardback,912,319.0,4.11,392.0,34.4,2021
biography,Paperback,560,428.0,4.0,1920.0,20.1,2009
biography,Paperback,288,454.0,3.35,440.0,24.25,2012
biography,Paperback,176,500.0,3.61,811.0,16.89,2012
biography,Paperback,744,533.0,4.14,1057628.0,19.33,2019
biography,Paperback,848,586.0,3.86,1255.0,20.1,2017
biography,Hardback,176,465.0,3.89,112.0,22.5,2018
biography,Paperback,284,327.0,4.37,215.0,19.31,2018
biography,Paperback,496,320.0,3.99,1845.0,15.55,2012
biography,Paperback,368,268.0,3.96,899.0,21.78,2020
biography,Paperback,272,193.0,3.72,244.0,11.67,2004
biography,Paperback,544,410.0,4.1,3921.0,18.35,2014
biography,Paperback,260,319.0,4.026789306511371,552.0,26.34,2021
biography,Paperback,576,460.0,4.23,349.0,17.68,2012
biography,Hardback,224,319.0,3.69,32.0,17.22,2021
biography,Hardback,448,850.0,4.026789306511371,552.0,22.38,2021
biography,Others,294,319.0,4.28,46.0,25.21,2011
biography,Paperback,864,685.0,4.12,2029.0,18.35,2017
biography,Paperback,176,145.0,3.99,2444.0,16.13,2007
biography,Hardback,368,617.0,3.87,4069.0,24.28,2012
biography,Paperback,880,643.0,4.39,291.0,17.92,2016
biography,Paperback,640,454.0,3.96,102.0,15.66,2019
biography,Paperback,544,352.0,3.9,508.0,18.77,2012
biography,Paperback,336,439.0,3.95,4499.0,19.33,2011
biography,Hardback,368,617.0,3.87,4069.0,24.28,2012
biography,Paperback,576,319.0,3.61,6887.0,21.77,2016
biography,Hardback,304,491.0,4.51,350.0,24.24,2021
biography,Paperback,336,319.0,4.26,3986.0,13.43,2016
biography,Paperback,464,319.0,4.12,121.0,23.13,2013
biography,Paperback,752,607.0,4.4,700.0,25.29,1999
biography,Paperback,288,319.0,3.89,360.0,15.35,2010
biography,Paperback,416,540.0,4.0,17.0,44.18,2016
biography,Paperback,272,187.0,3.81,75.0,20.02,2007
biography,Paperback,288,454.0,3.42,36.0,11.29,2013
biography,Paperback,464,336.0,3.73,12206.0,19.54,2011
biography,Paperback,544,394.0,3.96,6518.0,13.36,2011
biography,Paperback,188,319.0,3.8,6329.0,13.36,2006
biography,Paperback,576,776.0,4.31,133.0,39.0,2002
biography,Paperback,304,187.0,3.92,20301.0,18.5,1998
biography,Paperback,440,400.0,4.12,229.0,24.54,2001
biography,Paperback,816,896.0,4.08,7659.0,25.08,2003
biography,Paperback,352,245.0,3.93,747.0,15.81,2008
biography,Hardback,592,319.0,4.13,23.0,36.05,2020
biography,Paperback,816,608.0,4.08,7659.0,24.06,2003
biography,Paperback,848,319.0,3.97,5242.0,30.27,2003
biography,Paperback,416,338.0,4.33,3.0,16.64,2017
biography,Paperback,288,213.0,3.79,346.0,11.78,2018
biography,Paperback,168,150.0,4.06,66.0,14.33,2012
biography,Paperback,688,562.0,3.97,5242.0,19.41,2012
biography,Paperback,896,319.0,3.96,3173.0,25.67,2005
biography,Paperback,896,319.0,3.96,3173.0,25.67,2005
biography,Paperback,288,480.0,4.49,205.0,17.41,2014
biography,Paperback,288,319.0,3.2,45.0,10.69,2013
biography,Hardback,152,288.0,3.95,252.0,20.49,2016
biography,Paperback,688,480.0,4.14,525.0,19.99,2005
biography,Hardback,192,319.0,3.69,13.0,19.03,2012
biography,Paperback,384,328.0,4.17,65.0,16.81,2012
biography,Paperback,784,319.0,4.04,9053.0,21.99,2012
biography,Hardback,1072,319.0,4.47,170.0,37.47,2019
biography,Paperback,384,867.0,4.19,160.0,25.25,2014
biography,Paperback,400,277.0,4.26,304.0,17.36,2009
biography,Paperback,288,292.0,3.9,16085.0,18.3,2000
biography,Paperback,816,771.0,4.28,17183.0,21.27,2010
biography,Paperback,304,234.0,4.22,551.0,12.76,2014
biography,Hardback,320,567.0,4.2,143.0,19.8,2020
biography,Paperback,608,692.0,4.026789306511371,552.0,18.35,1996
biography,Paperback,320,237.0,4.0,1.0,10.8,2019
biography,Paperback,416,420.0,3.91,215.0,14.45,2010
biography,Paperback,1008,820.0,4.44,1969.0,22.93,2018
biography,Hardback,120,430.0,4.07,55.0,21.08,2018
biography,Hardback,336,652.0,3.67,94.0,20.36,2011
biography,Paperback,336,245.0,3.79,217.0,14.09,2008
biography,Paperback,608,760.0,3.91,14758.0,28.04,2013
biography,Paperback,320,322.0,3.6,129.0,16.98,2021
biography,Paperback,400,345.0,4.06,215.0,13.15,2000
biography,Hardback,160,556.0,4.46,3677.0,23.29,2019
biography,Paperback,520,749.0,4.25,44.0,30.22,2020
biography,Paperback,400,210.0,3.65,49.0,17.59,2010
biography,Hardback,256,319.0,3.97,98.0,28.88,2017
biography,Paperback,256,196.0,3.97,1504.0,16.62,2010
biography,Hardback,384,595.0,4.23,179.0,48.0,2020
biography,Paperback,348,689.0,4.23,44.0,19.92,2009
biography,Paperback,368,265.0,4.14,312.0,12.09,2017
biography,Hardback,336,544.0,4.26,3986.0,26.02,2015
biography,Hardback,368,530.0,4.16,779.0,19.43,2019
biography,Paperback,224,322.0,3.46,841.0,18.83,2019
biography,Paperback,384,363.0,4.16,8347.0,19.81,2006
biography,Paperback,128,160.0,3.97,440.0,13.82,2010
biography,Paperback,352,256.0,3.79,991.0,12.89,1996
biography,Paperback,496,348.0,3.81,32.0,17.58,2015
biography,Paperback,288,319.0,3.41,34.0,10.21,2013
biography,Paperback,352,553.0,4.0,3.0,29.89,2017
biography,Paperback,352,184.0,4.15,100.0,20.02,1997
biography,Hardback,480,612.0,4.32,2975.0,32.29,2018
biography,Paperback,78,118.0,4.026789306511371,552.0,10.28,2018
biography,Paperback,400,435.0,3.45,794.0,18.17,2008
biography,Paperback,512,364.0,4.3,881.0,20.1,2014
biography,Paperback,416,319.0,3.98,188.0,24.76,1994
biography,Hardback,352,319.0,3.89,859.0,29.99,2013
biography,Hardback,224,319.0,4.68,31.0,54.6,2012
biography,Paperback,400,319.0,3.84,90.0,21.83,2012
biography,Paperback,160,319.0,4.2,2733.0,19.33,2011
biography,Paperback,2592,319.0,4.19,16.0,79.39,2019
biography,Paperback,302,319.0,3.81,3078.0,17.7,2008
biography,Paperback,320,250.0,3.94,445.0,11.16,2017
biography,Paperback,496,370.0,4.07,2246.0,15.84,2019
biography,Paperback,400,260.0,3.76,950.0,14.69,2014
biography,Paperback,136,586.0,4.62,21.0,17.66,2012
biography,Paperback,992,319.0,3.98,13272.0,26.49,2006
biography,Hardback,304,605.0,3.89,46.0,44.79,2016
biography,Paperback,528,437.0,4.18,3851.0,24.31,1992
biography,Paperback,308,456.0,3.41,29.0,17.56,2004
biography,Paperback,608,544.0,3.91,14758.0,23.69,2016
biography,Paperback,92,163.0,3.8,9870.0,12.84,2007
biography,Paperback,320,224.0,4.02,173.0,16.34,1994
biography,Paperback,560,740.0,3.89,38.0,34.59,2014
biography,Paperback,416,499.0,4.1,1525.0,24.59,1994
biography,Paperback,400,319.0,4.27,93.0,34.36,2012
biography,Hardback,208,461.0,4.18,119.0,18.77,2020
biography,Paperback,352,258.0,3.89,521.0,14.28,2018
biography,Paperback,592,411.0,3.42,67.0,18.77,2015
biography,Paperback,608,862.0,4.0,25.0,48.41,2012
biography,Paperback,320,666.0,3.49,47.0,38.98,2011
biography,Hardback,240,319.0,5.0,2.0,60.16,2020
biography,Paperback,256,319.0,4.09,11.0,43.13,2015
biography,Paperback,224,319.0,3.6,5.0,16.59,2021
biography,Paperback,576,653.0,3.72,105.0,31.76,2000
biography,Hardback,700,319.0,4.08,139.0,35.89,2012
biography,Paperback,768,415.0,4.05,1903.0,20.1,1994
biography,Paperback,320,299.0,3.82,1736.0,13.37,2014
biography,Paperback,352,303.0,3.82,984.0,15.81,2014
biography,Paperback,672,630.0,4.15,1981.0,19.21,2007
biography,Paperback,528,660.0,3.83,269.0,28.78,2018
biography,Paperback,448,340.0,4.05,28936.0,19.24,2019
biography,Paperback,288,258.0,3.81,16.0,10.71,2013
biography,Paperback,288,258.0,3.81,16.0,10.71,2013
biography,Hardback,224,319.0,4.5,4.0,60.16,2020
biography,Paperback,702,810.0,4.25,981.0,28.55,2001
biography,Paperback,256,180.0,3.99,201.0,12.78,2009
biography,Hardback,400,319.0,5.0,1.0,23.27,2021
biography,Paperback,320,233.0,3.08,13.0,10.78,2018
biography,Paperback,224,319.0,3.79,170.0,17.67,2014
biography,Paperback,424,628.0,4.19,918.0,27.48,2017
biography,Paperback,400,320.0,4.16,8347.0,14.96,2006
biography,Paperback,322,431.0,4.05,225.0,17.96,2013
biography,Hardback,448,735.0,3.9,1476.0,42.49,2014
biography,Hardback,632,319.0,4.79,19.0,37.49,2017
biography,Hardback,592,319.0,4.43,14.0,23.59,2021
biography,Paperback,520,663.0,3.84,471.0,24.33,2017
biography,Paperback,400,368.0,3.57,35.0,24.53,2018
biography,Hardback,192,319.0,4.026789306511371,552.0,20.28,2021
biography,Paperback,104,150.0,3.0,3.0,13.98,2008
biography,Hardback,1200,319.0,4.17,178.0,45.69,2014
biography,Paperback,240,210.0,4.03,198.0,15.01,2008
biography,Hardback,328,590.0,3.09,1119.0,23.73,2010
biography,Paperback,352,253.0,3.26,318.0,7.79,2013
biography,Paperback,672,510.0,4.26,422.0,16.0,2000
biography,Paperback,1072,761.0,4.47,170.0,21.32,2020
biography,Paperback,210,286.0,4.15,34.0,25.05,2002
biography,Paperback,416,340.0,4.08,1100.0,13.38,2005
biography,Paperback,592,319.0,4.24,963.0,29.94,2001
biography,Hardback,352,319.0,4.026789306511371,552.0,23.05,2020
biography,Paperback,552,319.0,3.87,54.0,25.27,2020
biography,Paperback,552,319.0,3.87,54.0,25.27,2020
biography,Paperback,416,340.0,4.08,1100.0,13.38,2005
biography,Paperback,1072,761.0,4.47,170.0,21.32,2020
biography,Paperback,272,217.0,4.55,433.0,8.84,2021
biography,Paperback,432,325.0,3.0,6.0,14.97,2019
biography,Hardback,360,319.0,4.5,14.0,34.77,2020
biography,Paperback,414,526.0,4.15,1092.0,26.02,2003
biography,Paperback,816,723.0,4.17,1715.0,26.5,1999
biography,Hardback,448,319.0,4.26,65.0,28.49,2014
biography,Paperback,912,319.0,4.58,563.0,26.6,2020
biography,Paperback,384,275.0,3.8,502.0,13.85,2007
biography,Paperback,374,360.0,4.05,693.0,20.56,2005
biography,Paperback,336,319.0,4.13,87.0,21.48,2010
biography,Paperback,576,507.0,3.84,661.0,20.36,2018
biography,Paperback,528,380.0,3.83,269.0,17.11,2020
biography,Paperback,262,236.0,4.42,478.0,14.04,2002
biography,Hardback,160,635.0,4.27,436.0,26.49,2021
biography,Paperback,288,319.0,3.36,44.0,10.61,2017
biography,Hardback,112,640.0,4.07,14.0,19.21,2021
biography,Paperback,272,523.0,3.37,89.0,18.8,2009
biography,Paperback,400,319.0,3.9,307.0,24.1,1988
biography,Paperback,336,247.0,3.9,739.0,16.34,2014
biography,Hardback,328,319.0,4.56,39.0,122.64,2018
biography,Hardback,208,319.0,3.88,51.0,43.45,2007
biography,Paperback,752,936.0,3.98,597.0,20.86,2018
biography,Paperback,340,431.0,4.34,112.0,21.21,2000
biography,Paperback,672,726.0,4.19,1751.0,31.2,2013
biography,Paperback,304,421.0,4.11,2543.0,23.48,2019
biography,Hardback,224,440.0,3.42,65.0,21.77,2019
biography,Paperback,254,376.0,4.57,7.0,30.27,2013
biography,Paperback,672,618.0,4.25,1474.0,19.76,2006
biography,Hardback,168,319.0,4.026789306511371,552.0,41.94,2006
biography,Paperback,752,319.0,4.05,1903.0,24.97,2001
biography,Paperback,304,363.0,3.9,552.0,21.22,2010
biography,Paperback,336,319.0,4.51,47.0,26.21,2019
biography,Paperback,288,260.0,4.21,666.0,11.22,2021
biography,Hardback,392,706.0,4.27,48.0,34.86,2021
biography,Paperback,260,522.0,4.5,2.0,29.16,2018
biography,Paperback,168,221.0,3.84,43.0,12.87,1999
biography,Paperback,272,220.0,3.46,94.0,12.67,2003
biography,Paperback,174,254.0,4.026789306511371,552.0,20.79,2018
biography,Hardback,368,573.0,4.79,670.0,28.73,2021
biography,Paperback,96,245.0,4.026789306511371,552.0,12.09,2021
biography,Paperback,208,170.0,3.8,103.0,13.18,2002
biography,Paperback,240,319.0,5.0,1.0,24.6,2014
biography,Paperback,256,281.0,3.55,547.0,19.62,2007
biography,Paperback,288,370.0,4.18,33.0,12.1,2011
biography,Paperback,352,280.0,3.73,413.0,14.81,2009
biography,Paperback,64,100.0,3.33,21.0,13.98,2008
biography,Hardback,256,400.0,3.46,728.0,17.44,2017
biography,Paperback,848,621.0,4.58,563.0,22.18,2021
biography,Paperback,552,319.0,4.35,437.0,19.67,2014
biography,Paperback,626,764.0,4.07,359.0,34.73,2001
biography,Paperback,480,394.0,4.56,86.0,15.99,2014
biography,Paperback,62,113.0,4.53,163.0,10.33,2020
biography,Paperback,128,319.0,4.0,1.0,17.68,2008
biography,Paperback,172,249.0,4.46,127.0,17.04,2006
biography,Paperback,928,640.0,4.26,335.0,24.12,1999
biography,Hardback,416,658.0,3.65,124.0,35.92,2013
biography,Paperback,382,494.0,3.89,726.0,19.16,2013
biography,Paperback,200,319.0,4.08,190.0,14.25,2011
biography,Hardback,328,319.0,4.33,15.0,56.04,2012
biography,Paperback,226,309.0,5.0,1.0,18.36,2010
biography,Hardback,1008,319.0,4.23,26.0,67.18,2019
biography,Paperback,224,319.0,3.79,769.0,19.39,2011
biography,Paperback,400,385.0,3.73,785.0,17.7,2009
biography,Paperback,560,394.0,3.91,1428.0,17.36,2007
biography,Paperback,608,480.0,3.63,46.0,13.61,2020
biography,Paperback,352,289.0,4.09,7408.0,18.93,2006
biography,Paperback,608,369.0,4.3,113.0,39.22,2010
biography,Paperback,464,483.0,4.32,699.0,17.4,2015
biography,Paperback,544,396.0,4.25,374.0,15.81,2018
biography,Paperback,256,319.0,3.48,206.0,15.9,2008
biography,Paperback,52,82.0,3.72,39.0,13.98,2008
biography,Hardback,352,555.0,4.62,8.0,21.48,2021
biography,Paperback,224,168.0,3.83,46.0,16.64,2005
biography,Paperback,64,132.0,4.026789306511371,552.0,14.9,2017
biography,Paperback,304,312.0,3.6,99.0,13.49,2010
biography,Paperback,1030,319.0,4.34,4461.0,29.16,2010
biography,Paperback,288,159.0,3.66,207.0,11.92,2000
biography,Paperback,672,458.0,3.79,466.0,18.77,2006
biography,Paperback,272,222.0,4.0,228.0,11.84,2004
biography,Paperback,1068,319.0,4.43,1098.0,52.98,2000
biography,Paperback,592,428.0,3.92,404.0,29.56,2000
biography,Hardback,640,943.0,4.32,2016.0,31.34,2020
biography,Hardback,676,319.0,4.39,147.0,50.29,2017
biography,Paperback,240,255.0,3.9,448.0,15.21,2006
biography,Paperback,256,226.0,3.52,67.0,11.02,2013
biography,Hardback,416,319.0,4.32,126.0,24.02,2020
biography,Hardback,312,28.0,3.91,262.0,25.55,2012
biography,Paperback,704,510.0,4.14,609.0,19.42,2012
biography,Paperback,52,82.0,4.2,5.0,13.98,2008
biography,Paperback,322,319.0,4.17,157.0,34.04,2005
biography,Hardback,288,398.0,4.21,666.0,17.75,2020
biography,Paperback,336,238.0,3.82,63119.0,17.39,2008
biography,Paperback,352,318.0,3.78,454.0,20.98,2002
biography,Paperback,752,816.0,3.99,11162.0,23.67,2017
biography,Paperback,304,319.0,4.7,10.0,20.27,2020
biography,Paperback,66,118.0,4.62,39.0,9.49,2020
biography,Paperback,704,925.0,3.63,6793.0,25.49,2008
biography,Paperback,512,400.0,3.76,248.0,16.02,2015
biography,Paperback,464,319.0,3.79,287.0,14.5,2012
biography,Paperback,336,229.0,3.77,1631.0,17.36,2012
biography,Paperback,384,318.0,3.54,429.0,17.96,2012
biography,Paperback,416,320.0,4.18,1230.0,17.49,2017
biography,Hardback,192,376.0,3.22,9.0,44.13,2016
biography,Paperback,281,218.0,3.79,104.0,13.07,2011
biography,Paperback,288,250.0,3.77,1011.0,17.8,1998
biography,Paperback,624,319.0,4.17,923.0,24.53,2000
biography,Paperback,528,567.0,3.79,736.0,21.22,2003
biography,Paperback,432,290.0,4.05,28936.0,17.92,2019
biography,CD-Audio,336,319.0,3.6,93.0,53.76,2009
biography,Paperback,30,54.0,4.026789306511371,552.0,13.78,2021
biography,Paperback,70,136.0,4.36,44.0,10.21,2020
biography,Paperback,1120,319.0,4.22,3213.0,31.96,1992
biography,Paperback,544,435.0,4.24,184.0,20.8,2016
biography,Paperback,800,640.0,4.16,893.0,24.61,2009
biography,Paperback,418,612.0,3.86,138.0,26.02,1988
biography,Paperback,320,437.0,4.026789306511371,552.0,37.87,2017
biography,Paperback,256,186.0,3.4,194.0,11.73,2006
biography,Hardback,130,617.0,3.17,1189.0,37.48,2015
biography,Hardback,1056,319.0,4.47,170.0,36.91,2019
biography,Hardback,480,903.0,4.75,110.0,34.41,2020
biography,Paperback,400,319.0,4.23,22.0,27.43,2017
biography,Paperback,652,686.0,3.83,345.0,24.35,1998
biography,Paperback,624,660.0,3.72,202.0,18.77,2012
biography,Paperback,192,204.0,4.1,2273.0,17.3,2013
biography,Paperback,656,783.0,4.4,418.0,26.9,2003
biography,Paperback,464,607.0,4.23,278.0,25.4,2015
biography,Hardback,320,319.0,3.56,159.0,28.7,2016
biography,Paperback,560,385.0,4.04,291.0,14.24,2014
biography,Paperback,576,436.0,4.13,455.0,19.52,2009
biography,Paperback,600,380.0,3.85,189.0,14.21,2014
biography,Hardback,603,939.0,3.97,118.0,24.41,2012
biography,Paperback,344,503.0,4.0,16.0,17.3,2012
biography,Hardback,352,319.0,4.69,16.0,33.08,2020
biography,Paperback,304,319.0,4.23,77.0,17.17,2020
biography,Paperback,280,550.0,3.75,179.0,19.16,2013
biography,Paperback,928,319.0,4.15,265.0,49.32,1983
biography,Paperback,576,436.0,4.13,455.0,19.52,2009
biography,Paperback,464,607.0,4.23,278.0,25.4,2015
biography,Hardback,320,319.0,3.56,159.0,28.7,2016
biography,Paperback,560,385.0,4.04,291.0,14.24,2014
biography,Paperback,464,450.0,4.23,278.0,25.93,2015
biography,Paperback,352,283.0,4.09,7492.0,15.47,2001
biography,Hardback,208,464.0,4.22,37.0,16.64,2021
biography,Paperback,384,497.0,4.026789306511371,552.0,22.93,2021
biography,Paperback,64,113.0,4.62,63.0,10.39,2020
biography,Hardback,176,227.0,3.85,108.0,20.92,2011
biography,Paperback,232,322.0,4.03,111.0,21.78,2000
biography,Paperback,592,540.0,4.1,622.0,14.31,2021
biography,Hardback,216,319.0,4.35,26.0,46.68,1999
biography,Paperback,224,285.0,3.71,176.0,12.34,2006
biography,Hardback,416,319.0,3.68,97.0,31.46,2016
biography,Paperback,160,222.0,4.12,110.0,19.42,2017
biography,Paperback,320,303.0,3.81,3078.0,14.35,2015
biography,Paperback,320,319.0,3.77,35.0,41.61,2005
biography,Paperback,496,319.0,3.73,99.0,20.44,2006
biography,Hardback,384,629.0,4.026789306511371,552.0,22.39,2021
biography,Hardback,103,254.0,3.56,431.0,16.01,2009
biography,Paperback,224,319.0,3.71,176.0,21.88,2007
biography,Paperback,304,363.0,4.41,924.0,18.66,2012
biography,Paperback,64,132.0,5.0,1.0,14.9,2017
biography,Paperback,284,431.0,3.74,483.0,25.51,2002
biography,Paperback,560,686.0,4.11,219.0,20.55,1991
biography,Paperback,166,308.0,4.64,22.0,16.16,2020
biography,Hardback,384,590.0,4.12,8.0,16.08,2008
biography,Paperback,181,319.0,3.9,1322.0,16.5,2008
biography,Hardback,1280,319.0,4.86,14.0,210.0,2017
biography,Paperback,672,794.0,3.88,1291.0,24.04,2011
biography,Hardback,248,183.0,4.16,141.0,9.8,2011
biography,Paperback,288,219.0,3.96,864.0,16.54,2007
biography,Paperback,78,86.0,3.97,32.0,9.8,2015
biography,Hardback,230,319.0,3.29,7.0,34.93,2020
biography,Paperback,96,113.0,4.026789306511371,552.0,8.78,2020
biography,Paperback,208,272.0,3.6,5.0,48.7,2002
biography,Paperback,240,170.0,3.9,4581.0,18.44,2004
biography,Paperback,881,319.0,4.06,261.0,41.88,2011
biography,Paperback,400,864.0,3.88,8.0,49.39,2018
biography,Paperback,121,210.0,3.97,204.0,14.6,2010
biography,Paperback,288,450.0,3.97,34.0,16.64,2016
biography,Paperback,368,285.0,4.026789306511371,552.0,11.92,2021
biography,Paperback,308,294.0,4.27,81.0,15.36,2012
biography,Paperback,368,522.0,3.94,199.0,22.07,2003
biography,Paperback,64,132.0,3.5,2.0,14.9,2017
biography,Paperback,212,319.0,4.5,22.0,47.04,2003
biography,Paperback,736,794.0,3.82,6076.0,19.98,2011
biography,Paperback,64,132.0,1.0,1.0,14.9,2017
biography,Hardback,328,319.0,4.56,39.0,54.29,2018
biography,Paperback,496,378.0,3.61,640.0,17.88,2012
biography,Paperback,432,465.0,3.99,817.0,22.55,2005
biography,Paperback,764,319.0,4.15,232.0,35.15,2012
biography,Paperback,544,620.0,3.91,23.0,19.68,2011
biography,Paperback,72,280.0,3.72,397.0,13.31,2017
biography,Paperback,384,449.0,3.45,794.0,22.18,2009
biography,Paperback,320,318.0,4.09,391.0,8.19,2016
biography,Paperback,356,900.0,2.0,2.0,22.18,2021
biography,Hardback,232,319.0,4.14,21.0,20.95,2013
biography,Paperback,464,575.0,4.19,129.0,19.13,2014
biography,Paperback,432,340.0,3.93,18541.0,19.59,2013
biography,Paperback,224,319.0,4.64,11.0,37.63,2019
biography,Hardback,272,567.0,3.63,153.0,28.73,2018
biography,Paperback,288,400.0,4.0,3.0,18.09,2000
biography,Paperback,288,202.0,4.63,946.0,12.8,2021
biography,Paperback,46,82.0,4.0,2.0,10.29,2017
biography,Paperback,734,714.0,4.03,222.0,30.55,1999
biography,Paperback,480,280.0,3.62,525.0,17.49,2005
biography,Paperback,288,257.0,3.49,55.0,10.92,2014
biography,Paperback,256,218.0,3.85,478.0,18.95,2011
biography,Paperback,448,400.0,3.91,44.0,17.13,2008
